usage_id,workspace_id,usage_date,active_users,projects_run,api_calls,storage_gb,alerts_sent,is_weekend,usage_week,weekday_num
UD9353,W2015,2025-06-23,3,17,842,30.0,3,false,2025-06-23,1
UD9354,W2015,2025-06-24,4,18,889,29.5,5,false,2025-06-23,2
UD9355,W2015,2025-06-25,2,14,662,28.8,2,false,2025-06-23,3
UD9356,W2015,2025-06-26,4,17,913,29.8,4,false,2025-06-23,4
UD9357,W2015,2025-06-27,2,12,888,31.6,2,false,2025-06-23,5
UD9358,W2015,2025-06-28,1,6,306,29.5,1,true,2025-06-23,6
UD9359,W2015,2025-06-29,2,7,351,29.9,1,true,2025-06-23,0
UD9360,W2015,2025-06-30,2,14,850,32.3,3,false,2025-06-30,1
UD9361,W2016,2025-06-01,2,7,509,18.7,1,true,2025-05-26,0
UD9362,W2016,2025-06-02,1,9,467,19.6,2,false,2025-06-02,1
UD9363,W2016,2025-06-03,2,15,728,20.1,2,false,2025-06-02,2
UD9364,W2016,2025-06-04,2,16,934,19.0,4,false,2025-06-02,3
UD9365,W2016,2025-06-05,2,12,650,20.3,2,false,2025-06-02,4
UD9366,W2016,2025-06-06,1,9,382,20.2,2,false,2025-06-02,5
UD9367,W2016,2025-06-07,1,5,298,20.3,1,true,2025-06-02,6
UD9368,W2016,2025-06-08,1,6,427,20.3,1,true,2025-06-02,0
UD9369,W2016,2025-06-09,1,11,735,21.2,3,false,2025-06-09,1
UD9370,W2016,2025-06-10,1,10,730,20.2,1,false,2025-06-09,2
UD9371,W2016,2025-06-11,2,16,829,20.5,4,false,2025-06-09,3
UD9372,W2016,2025-06-12,2,15,904,20.9,4,false,2025-06-09,4
UD9373,W2016,2025-06-13,2,12,873,22.0,3,false,2025-06-09,5
UD9374,W2016,2025-06-14,1,5,260,21.7,1,true,2025-06-09,6
UD9375,W2016,2025-06-15,2,8,504,21.6,2,true,2025-06-09,0
UD9376,W2016,2025-06-16,1,10,445,21.4,2,false,2025-06-16,1
UD9377,W2016,2025-06-17,1,10,693,23.0,2,false,2025-06-16,2
UD9378,W2016,2025-06-18,2,13,594,22.5,2,false,2025-06-16,3
UD9379,W2016,2025-06-19,1,10,708,21.0,1,false,2025-06-16,4
UD9380,W2016,2025-06-20,1,10,652,22.0,2,false,2025-06-16,5
UD9381,W2016,2025-06-21,2,8,409,21.2,1,true,2025-06-16,6
UD9382,W2016,2025-06-22,1,5,244,22.9,1,true,2025-06-16,0
UD9383,W2016,2025-06-23,1,9,602,21.0,1,false,2025-06-23,1
UD9384,W2016,2025-06-24,2,14,825,24.2,3,false,2025-06-23,2
UD9385,W2016,2025-06-25,1,10,604,21.7,3,false,2025-06-23,3
UD9386,W2016,2025-06-26,1,11,807,22.2,3,false,2025-06-23,4
UD9387,W2016,2025-06-27,2,14,584,24.6,3,false,2025-06-23,5
UD9388,W2016,2025-06-28,1,6,369,24.5,1,true,2025-06-23,6
UD9389,W2016,2025-06-29,1,5,246,24.8,1,true,2025-06-23,0
UD9390,W2016,2025-06-30,1,10,450,24.3,1,false,2025-06-30,1
UD9391,W2017,2025-06-01,1,4,240,20.0,1,true,2025-05-26,0
UD9392,W2017,2025-06-02,2,10,521,20.7,2,false,2025-06-02,1
UD9393,W2017,2025-06-03,3,12,697,20.6,2,false,2025-06-02,2
UD9394,W2017,2025-06-04,3,15,1111,20.5,4,false,2025-06-02,3
UD9395,W2017,2025-06-05,1,8,497,21.0,2,false,2025-06-02,4
UD9396,W2017,2025-06-06,1,6,256,21.6,2,false,2025-06-02,5
UD9397,W2017,2025-06-07,1,4,236,21.6,1,true,2025-06-02,6
UD9398,W2017,2025-06-08,1,4,279,21.0,1,true,2025-06-02,0
UD9399,W2017,2025-06-09,3,12,861,21.6,2,false,2025-06-09,1
UD9400,W2017,2025-06-10,1,7,305,21.7,1,false,2025-06-09,2
UD9401,W2017,2025-06-11,1,8,524,21.4,2,false,2025-06-09,3
UD9402,W2017,2025-06-12,1,8,459,21.3,1,false,2025-06-09,4
UD9403,W2017,2025-06-13,1,7,376,21.7,2,false,2025-06-09,5
UD9404,W2017,2025-06-14,1,4,184,21.6,1,true,2025-06-09,6
UD9405,W2017,2025-06-15,1,3,208,22.7,1,true,2025-06-09,0
UD9406,W2017,2025-06-16,1,8,582,22.1,1,false,2025-06-16,1
UD9407,W2017,2025-06-17,1,7,296,22.4,2,false,2025-06-16,2
UD9408,W2017,2025-06-18,3,14,930,23.0,2,false,2025-06-16,3
UD9409,W2017,2025-06-19,2,10,759,24.0,2,false,2025-06-16,4
UD9410,W2017,2025-06-20,1,8,578,24.5,2,false,2025-06-16,5
UD9411,W2017,2025-06-21,1,4,223,21.9,1,true,2025-06-16,6
UD9412,W2017,2025-06-22,2,5,246,22.7,1,true,2025-06-16,0
UD9413,W2017,2025-06-23,3,14,617,21.9,3,false,2025-06-23,1
UD9414,W2017,2025-06-24,2,11,799,22.7,2,false,2025-06-23,2
UD9415,W2017,2025-06-25,1,8,476,24.8,2,false,2025-06-23,3
UD9416,W2017,2025-06-26,3,15,928,23.6,3,false,2025-06-23,4
UD9417,W2017,2025-06-27,1,6,304,23.8,1,false,2025-06-23,5
UD9418,W2017,2025-06-28,2,6,373,25.9,1,true,2025-06-23,6
UD9419,W2017,2025-06-29,1,4,185,24.2,1,true,2025-06-23,0
UD9420,W2017,2025-06-30,2,10,676,23.6,3,false,2025-06-30,1
UD9421,W2018,2025-06-01,1,6,349,19.8,2,true,2025-05-26,0
UD9422,W2018,2025-06-02,2,13,635,20.3,3,false,2025-06-02,1
UD9423,W2018,2025-06-03,1,11,487,20.8,1,false,2025-06-02,2
UD9424,W2018,2025-06-04,2,14,991,21.2,2,false,2025-06-02,3
UD9425,W2018,2025-06-05,1,10,559,21.3,1,false,2025-06-02,4
UD9426,W2018,2025-06-06,1,10,625,21.1,2,false,2025-06-02,5
UD9427,W2018,2025-06-07,1,6,432,21.6,1,true,2025-06-02,6
UD9428,W2018,2025-06-08,1,6,375,21.1,2,true,2025-06-02,0
UD9429,W2018,2025-06-09,2,14,998,20.8,2,false,2025-06-09,1
UD9430,W2018,2025-06-10,2,14,854,21.3,2,false,2025-06-09,2
UD9431,W2018,2025-06-11,2,13,779,21.1,3,false,2025-06-09,3
UD9432,W2018,2025-06-12,1,10,719,22.2,2,false,2025-06-09,4
UD9433,W2018,2025-06-13,1,11,799,22.2,2,false,2025-06-09,5
UD9434,W2018,2025-06-14,1,5,304,21.6,1,true,2025-06-09,6
UD9435,W2018,2025-06-15,2,6,312,21.9,1,true,2025-06-09,0
UD9436,W2018,2025-06-16,2,13,945,22.2,3,false,2025-06-16,1
UD9437,W2018,2025-06-17,1,10,628,22.5,2,false,2025-06-16,2
UD9438,W2018,2025-06-18,2,15,1116,23.3,3,false,2025-06-16,3
UD9439,W2018,2025-06-19,1,11,529,22.3,1,false,2025-06-16,4
UD9440,W2018,2025-06-20,2,12,675,22.8,2,false,2025-06-16,5
UD9441,W2018,2025-06-21,1,6,413,22.7,1,true,2025-06-16,6
UD9442,W2018,2025-06-22,1,6,344,24.2,1,true,2025-06-16,0
UD9443,W2018,2025-06-23,1,9,382,23.4,2,false,2025-06-23,1
UD9444,W2018,2025-06-24,2,14,836,24.5,3,false,2025-06-23,2
UD9445,W2018,2025-06-25,1,11,501,22.9,2,false,2025-06-23,3
UD9446,W2018,2025-06-26,1,10,715,23.5,2,false,2025-06-23,4
UD9447,W2018,2025-06-27,1,10,407,25.8,2,false,2025-06-23,5
UD9448,W2018,2025-06-28,1,5,329,22.4,1,true,2025-06-23,6
UD9449,W2018,2025-06-29,2,7,348,25.7,2,true,2025-06-23,0
UD9450,W2018,2025-06-30,1,9,616,22.2,3,false,2025-06-30,1
UD9451,W2019,2025-06-01,4,12,648,19.9,3,true,2025-05-26,0
UD9452,W2019,2025-06-02,3,18,881,19.0,4,false,2025-06-02,1
UD9453,W2019,2025-06-03,4,17,847,20.0,3,false,2025-06-02,2
UD9454,W2019,2025-06-04,4,21,1437,20.3,4,false,2025-06-02,3
UD9455,W2019,2025-06-05,5,25,1481,19.8,5,false,2025-06-02,4
UD9456,W2019,2025-06-06,5,25,1648,20.2,5,false,2025-06-02,5
UD9457,W2019,2025-06-07,4,10,717,20.9,1,true,2025-06-02,6
UD9458,W2019,2025-06-08,3,9,589,20.3,1,true,2025-06-02,0
UD9459,W2019,2025-06-09,4,22,937,20.7,3,false,2025-06-09,1
UD9460,W2019,2025-06-10,3,18,1005,20.4,3,false,2025-06-09,2
UD9461,W2019,2025-06-11,4,19,1067,20.2,4,false,2025-06-09,3
UD9462,W2019,2025-06-12,5,24,1759,21.1,6,false,2025-06-09,4
UD9463,W2019,2025-06-13,4,18,1082,21.3,5,false,2025-06-09,5
UD9464,W2019,2025-06-14,2,7,540,20.9,1,true,2025-06-09,6
UD9465,W2019,2025-06-15,1,6,289,22.1,2,true,2025-06-09,0
UD9466,W2019,2025-06-16,3,18,1287,20.0,4,false,2025-06-16,1
UD9467,W2019,2025-06-17,4,23,1146,22.0,5,false,2025-06-16,2
UD9468,W2019,2025-06-18,4,21,1069,22.8,3,false,2025-06-16,3
UD9469,W2019,2025-06-19,4,19,1195,20.9,2,false,2025-06-16,4
UD9470,W2019,2025-06-20,5,23,1608,22.0,4,false,2025-06-16,5
UD9471,W2019,2025-06-21,1,6,451,22.2,2,true,2025-06-16,6
UD9472,W2019,2025-06-22,4,11,668,21.7,2,true,2025-06-16,0
UD9473,W2019,2025-06-23,3,18,1312,22.3,4,false,2025-06-23,1
UD9474,W2019,2025-06-24,4,22,956,22.9,5,false,2025-06-23,2
UD9475,W2019,2025-06-25,5,22,1325,22.8,3,false,2025-06-23,3
UD9476,W2019,2025-06-26,5,21,1199,21.9,5,false,2025-06-23,4
UD9477,W2019,2025-06-27,5,21,1119,21.8,5,false,2025-06-23,5
UD9478,W2019,2025-06-28,2,8,354,24.3,2,true,2025-06-23,6
UD9479,W2019,2025-06-29,1,5,244,24.0,1,true,2025-06-23,0
UD9480,W2019,2025-06-30,4,20,1063,21.8,3,false,2025-06-30,1
UD9481,W2020,2025-06-01,1,5,377,17.7,1,true,2025-05-26,0
UD9482,W2020,2025-06-02,4,17,1190,17.9,2,false,2025-06-02,1
UD9483,W2020,2025-06-03,5,25,1162,18.1,5,false,2025-06-02,2
UD9484,W2020,2025-06-04,3,18,875,17.5,5,false,2025-06-02,3
UD9485,W2020,2025-06-05,3,19,1360,17.6,3,false,2025-06-02,4
UD9486,W2020,2025-06-06,4,21,1487,17.8,3,false,2025-06-02,5
UD9487,W2020,2025-06-07,1,5,248,18.1,1,true,2025-06-02,6
UD9488,W2020,2025-06-08,2,7,474,18.8,1,true,2025-06-02,0
UD9489,W2020,2025-06-09,3,15,1049,18.6,4,false,2025-06-09,1
UD9490,W2020,2025-06-10,2,13,833,18.3,2,false,2025-06-09,2
UD9491,W2020,2025-06-11,3,20,1483,17.7,5,false,2025-06-09,3
UD9492,W2020,2025-06-12,3,18,928,19.0,5,false,2025-06-09,4
UD9493,W2020,2025-06-13,4,16,778,19.0,4,false,2025-06-09,5
UD9494,W2020,2025-06-14,1,5,341,19.3,1,true,2025-06-09,6
UD9495,W2020,2025-06-15,3,10,600,19.7,2,true,2025-06-09,0
UD9496,W2020,2025-06-16,4,20,1306,18.2,3,false,2025-06-16,1
UD9497,W2020,2025-06-17,4,22,1432,20.5,4,false,2025-06-16,2
UD9498,W2020,2025-06-18,2,15,1018,19.0,4,false,2025-06-16,3
UD9499,W2020,2025-06-19,4,18,1206,18.9,5,false,2025-06-16,4
UD9500,W2020,2025-06-20,5,21,1296,20.3,6,false,2025-06-16,5
UD9501,W2020,2025-06-21,2,7,384,19.4,2,true,2025-06-16,6
UD9502,W2020,2025-06-22,3,8,392,21.0,2,true,2025-06-16,0
UD9503,W2020,2025-06-23,3,14,801,21.2,2,false,2025-06-23,1
UD9504,W2020,2025-06-24,4,20,1031,19.2,5,false,2025-06-23,2
UD9505,W2020,2025-06-25,5,26,1519,20.8,6,false,2025-06-23,3
UD9506,W2020,2025-06-26,2,14,884,22.2,2,false,2025-06-23,4
UD9507,W2020,2025-06-27,4,16,987,22.2,3,false,2025-06-23,5
UD9508,W2020,2025-06-28,2,7,457,21.8,1,true,2025-06-23,6
UD9509,W2020,2025-06-29,3,10,703,21.1,3,true,2025-06-23,0
UD9510,W2020,2025-06-30,3,17,1190,20.3,4,false,2025-06-30,1
UD9511,W2021,2025-06-01,2,8,580,22.7,2,true,2025-05-26,0
UD9512,W2021,2025-06-02,5,19,924,22.9,3,false,2025-06-02,1
UD9513,W2021,2025-06-03,4,21,1062,22.6,3,false,2025-06-02,2
UD9514,W2021,2025-06-04,5,25,1097,22.8,7,false,2025-06-02,3
UD9515,W2021,2025-06-05,3,15,1073,23.7,3,false,2025-06-02,4
UD9516,W2021,2025-06-06,3,14,626,22.7,2,false,2025-06-02,5
UD9517,W2021,2025-06-07,1,5,301,23.3,1,true,2025-06-02,6
UD9518,W2021,2025-06-08,1,6,371,24.5,1,true,2025-06-02,0
UD9519,W2021,2025-06-09,5,19,1185,23.7,3,false,2025-06-09,1
UD9520,W2021,2025-06-10,3,15,1002,24.1,3,false,2025-06-09,2
UD9521,W2021,2025-06-11,3,20,1225,24.8,3,false,2025-06-09,3
UD9522,W2021,2025-06-12,5,26,1583,23.5,5,false,2025-06-09,4
UD9523,W2021,2025-06-13,6,23,1531,23.1,5,false,2025-06-09,5
UD9524,W2021,2025-06-14,4,10,721,24.5,3,true,2025-06-09,6
UD9525,W2021,2025-06-15,2,7,485,24.9,1,true,2025-06-09,0
UD9526,W2021,2025-06-16,5,18,1060,25.4,3,false,2025-06-16,1
UD9527,W2021,2025-06-17,3,20,1095,25.2,5,false,2025-06-16,2
UD9528,W2021,2025-06-18,5,28,2059,25.4,5,false,2025-06-16,3
UD9529,W2021,2025-06-19,4,19,1332,25.8,4,false,2025-06-16,4
UD9530,W2021,2025-06-20,3,17,927,25.1,3,false,2025-06-16,5
UD9531,W2021,2025-06-21,2,7,401,26.1,1,true,2025-06-16,6
UD9532,W2021,2025-06-22,2,7,317,24.9,1,true,2025-06-16,0
UD9533,W2021,2025-06-23,5,23,1354,27.3,5,false,2025-06-23,1
UD9534,W2021,2025-06-24,4,20,1103,25.7,4,false,2025-06-23,2
UD9535,W2021,2025-06-25,3,18,983,26.3,2,false,2025-06-23,3
UD9536,W2021,2025-06-26,3,16,1052,27.6,4,false,2025-06-23,4
UD9537,W2021,2025-06-27,4,19,1367,25.7,3,false,2025-06-23,5
UD9538,W2021,2025-06-28,4,11,867,27.3,3,true,2025-06-23,6
UD9539,W2021,2025-06-29,3,8,509,27.7,2,true,2025-06-23,0
UD9540,W2021,2025-06-30,3,14,951,26.6,2,false,2025-06-30,1
UD9541,W2022,2025-06-01,3,10,664,17.8,2,true,2025-05-26,0
UD9542,W2022,2025-06-02,4,17,892,18.5,3,false,2025-06-02,1
UD9543,W2022,2025-06-03,4,18,813,19.3,5,false,2025-06-02,2
UD9544,W2022,2025-06-04,5,23,1691,18.6,5,false,2025-06-02,3
UD9545,W2022,2025-06-05,4,22,968,18.8,3,false,2025-06-02,4
UD9546,W2022,2025-06-06,4,16,1163,18.3,3,false,2025-06-02,5
UD9547,W2022,2025-06-07,4,9,622,19.2,2,true,2025-06-02,6
UD9548,W2022,2025-06-08,2,6,309,19.3,2,true,2025-06-02,0
UD9549,W2022,2025-06-09,6,25,1853,20.0,7,false,2025-06-09,1
UD9550,W2022,2025-06-10,3,15,884,20.3,3,false,2025-06-09,2
UD9551,W2022,2025-06-11,3,17,974,19.8,2,false,2025-06-09,3
UD9552,W2022,2025-06-12,5,24,1772,19.6,3,false,2025-06-09,4
UD9553,W2022,2025-06-13,5,26,1661,19.8,4,false,2025-06-09,5
UD9554,W2022,2025-06-14,2,6,310,20.5,2,true,2025-06-09,6
UD9555,W2022,2025-06-15,3,8,487,20.1,1,true,2025-06-09,0
UD9556,W2022,2025-06-16,5,25,1436,20.5,3,false,2025-06-16,1
UD9557,W2022,2025-06-17,4,24,1482,20.2,5,false,2025-06-16,2
UD9558,W2022,2025-06-18,5,28,1792,21.5,5,false,2025-06-16,3
UD9559,W2022,2025-06-19,5,25,1260,21.5,5,false,2025-06-16,4
UD9560,W2022,2025-06-20,4,19,953,21.6,4,false,2025-06-16,5
UD9561,W2022,2025-06-21,2,7,340,21.4,2,true,2025-06-16,6
UD9562,W2022,2025-06-22,3,10,774,20.2,2,true,2025-06-16,0
UD9563,W2022,2025-06-23,3,17,1154,19.9,2,false,2025-06-23,1
UD9564,W2022,2025-06-24,5,26,1457,21.5,7,false,2025-06-23,2
UD9565,W2022,2025-06-25,3,20,1358,20.9,5,false,2025-06-23,3
UD9566,W2022,2025-06-26,5,22,1624,21.0,6,false,2025-06-23,4
UD9567,W2022,2025-06-27,6,24,1646,21.9,4,false,2025-06-23,5
UD9568,W2022,2025-06-28,3,8,453,21.8,1,true,2025-06-23,6
UD9569,W2022,2025-06-29,2,8,453,24.4,2,true,2025-06-23,0
UD9570,W2022,2025-06-30,3,18,1080,21.2,5,false,2025-06-30,1
UD9571,W2023,2025-06-01,4,9,568,22.6,2,true,2025-05-26,0
UD9572,W2023,2025-06-02,4,17,1152,22.6,5,false,2025-06-02,1
UD9573,W2023,2025-06-03,6,23,1050,23.2,3,false,2025-06-02,2
UD9574,W2023,2025-06-04,6,20,1056,24.3,4,false,2025-06-02,3
UD9575,W2023,2025-06-05,5,19,1218,23.3,5,false,2025-06-02,4
UD9576,W2023,2025-06-06,5,19,1085,23.5,4,false,2025-06-02,5
UD9577,W2023,2025-06-07,3,8,617,24.4,1,true,2025-06-02,6
UD9578,W2023,2025-06-08,4,10,802,24.6,1,true,2025-06-02,0
UD9579,W2023,2025-06-09,6,25,1837,24.7,3,false,2025-06-09,1
UD9580,W2023,2025-06-10,6,28,1856,23.6,5,false,2025-06-09,2
UD9581,W2023,2025-06-11,6,30,2184,24.7,7,false,2025-06-09,3
UD9582,W2023,2025-06-12,5,20,1468,24.3,3,false,2025-06-09,4
UD9583,W2023,2025-06-13,6,18,1088,23.9,4,false,2025-06-09,5
UD9584,W2023,2025-06-14,2,5,359,25.4,1,true,2025-06-09,6
UD9585,W2023,2025-06-15,3,8,387,25.6,2,true,2025-06-09,0
UD9586,W2023,2025-06-16,4,15,1023,25.2,2,false,2025-06-16,1
UD9587,W2023,2025-06-17,4,15,681,24.2,3,false,2025-06-16,2
UD9588,W2023,2025-06-18,6,23,1072,25.2,3,false,2025-06-16,3
UD9589,W2023,2025-06-19,4,18,1304,25.4,4,false,2025-06-16,4
UD9590,W2023,2025-06-20,4,18,1321,26.0,2,false,2025-06-16,5
UD9591,W2023,2025-06-21,3,6,378,26.4,1,true,2025-06-16,6
UD9592,W2023,2025-06-22,1,4,300,27.1,1,true,2025-06-16,0
UD9593,W2023,2025-06-23,4,16,843,27.4,4,false,2025-06-23,1
UD9594,W2023,2025-06-24,5,23,1091,27.0,3,false,2025-06-23,2
UD9595,W2023,2025-06-25,6,23,1548,28.3,3,false,2025-06-23,3
UD9596,W2023,2025-06-26,4,17,1168,27.4,2,false,2025-06-23,4
UD9597,W2023,2025-06-27,4,15,671,27.3,3,false,2025-06-23,5
UD9598,W2023,2025-06-28,2,5,284,26.4,1,true,2025-06-23,6
UD9599,W2023,2025-06-29,3,8,525,27.6,1,true,2025-06-23,0
UD9600,W2023,2025-06-30,4,13,595,28.3,3,false,2025-06-30,1
UD9601,W2024,2025-06-01,4,7,414,23.2,1,true,2025-05-26,0
UD9602,W2024,2025-06-02,4,15,672,22.3,3,false,2025-06-02,1
UD9603,W2024,2025-06-03,4,20,1265,23.3,3,false,2025-06-02,2
UD9604,W2024,2025-06-04,6,30,1618,23.2,7,false,2025-06-02,3
UD9605,W2024,2025-06-05,4,16,1003,22.6,4,false,2025-06-02,4
UD9606,W2024,2025-06-06,5,18,1038,23.6,3,false,2025-06-02,5
UD9607,W2024,2025-06-07,3,6,299,23.5,1,true,2025-06-02,6
UD9608,W2024,2025-06-08,2,5,399,24.2,1,true,2025-06-02,0
UD9609,W2024,2025-06-09,5,16,1149,23.7,4,false,2025-06-09,1
UD9610,W2024,2025-06-10,3,13,867,23.7,3,false,2025-06-09,2
UD9611,W2024,2025-06-11,5,17,1273,23.5,4,false,2025-06-09,3
UD9612,W2024,2025-06-12,4,13,746,23.1,2,false,2025-06-09,4
UD9613,W2024,2025-06-13,4,16,879,24.7,4,false,2025-06-09,5
UD9614,W2024,2025-06-14,3,7,560,24.1,1,true,2025-06-09,6
UD9615,W2024,2025-06-15,3,8,572,25.6,2,true,2025-06-09,0
UD9616,W2024,2025-06-16,5,21,1513,24.5,5,false,2025-06-16,1
UD9617,W2024,2025-06-17,3,17,990,24.2,3,false,2025-06-16,2
UD9618,W2024,2025-06-18,5,25,1615,25.5,6,false,2025-06-16,3
UD9619,W2024,2025-06-19,4,13,665,24.2,2,false,2025-06-16,4
UD9620,W2024,2025-06-20,5,23,1098,25.7,3,false,2025-06-16,5
UD9621,W2024,2025-06-21,2,6,405,26.5,2,true,2025-06-16,6
UD9622,W2024,2025-06-22,3,6,490,26.8,1,true,2025-06-16,0
UD9623,W2024,2025-06-23,5,21,1428,25.8,5,false,2025-06-23,1
UD9624,W2024,2025-06-24,6,22,1498,25.3,3,false,2025-06-23,2
UD9625,W2024,2025-06-25,4,17,1264,26.0,3,false,2025-06-23,3
UD9626,W2024,2025-06-26,3,16,1083,26.0,4,false,2025-06-23,4
UD9627,W2024,2025-06-27,4,15,667,27.2,4,false,2025-06-23,5
UD9628,W2024,2025-06-28,3,8,490,26.1,2,true,2025-06-23,6
UD9629,W2024,2025-06-29,3,6,449,27.3,2,true,2025-06-23,0
UD9630,W2024,2025-06-30,3,14,981,27.8,2,false,2025-06-30,1
UD9631,W2025,2025-06-01,1,4,253,21.8,1,true,2025-05-26,0
UD9632,W2025,2025-06-02,2,9,677,22.1,2,false,2025-06-02,1
UD9633,W2025,2025-06-03,3,13,601,23.1,2,false,2025-06-02,2
UD9634,W2025,2025-06-04,2,10,563,23.4,2,false,2025-06-02,3
UD9635,W2025,2025-06-05,5,19,1440,22.4,3,false,2025-06-02,4
UD9636,W2025,2025-06-06,3,11,697,22.9,1,false,2025-06-02,5
UD9637,W2025,2025-06-07,2,6,430,22.3,2,true,2025-06-02,6
UD9638,W2025,2025-06-08,2,5,287,23.7,1,true,2025-06-02,0
UD9639,W2025,2025-06-09,3,12,767,22.6,3,false,2025-06-09,1
UD9640,W2025,2025-06-10,3,14,990,23.6,2,false,2025-06-09,2
UD9641,W2025,2025-06-11,4,19,1396,24.5,4,false,2025-06-09,3
UD9642,W2025,2025-06-12,3,15,694,23.8,4,false,2025-06-09,4
UD9643,W2025,2025-06-13,2,11,812,24.3,1,false,2025-06-09,5
UD9644,W2025,2025-06-14,2,5,342,24.9,1,true,2025-06-09,6
UD9645,W2025,2025-06-15,3,7,423,23.8,2,true,2025-06-09,0
UD9646,W2025,2025-06-16,5,21,1585,23.9,6,false,2025-06-16,1
UD9647,W2025,2025-06-17,5,23,1272,23.6,6,false,2025-06-16,2
UD9648,W2025,2025-06-18,5,17,1151,24.0,3,false,2025-06-16,3
UD9649,W2025,2025-06-19,4,17,758,25.5,4,false,2025-06-16,4
UD9650,W2025,2025-06-20,4,15,1007,25.3,4,false,2025-06-16,5
UD9651,W2025,2025-06-21,2,6,418,26.5,2,true,2025-06-16,6
UD9652,W2025,2025-06-22,3,7,382,26.2,1,true,2025-06-16,0
UD9653,W2025,2025-06-23,5,17,981,26.3,3,false,2025-06-23,1
UD9654,W2025,2025-06-24,4,18,1319,24.0,3,false,2025-06-23,2
UD9655,W2025,2025-06-25,2,12,509,25.5,3,false,2025-06-23,3
UD9656,W2025,2025-06-26,5,20,1418,24.6,3,false,2025-06-23,4
UD9657,W2025,2025-06-27,4,15,854,25.2,2,false,2025-06-23,5
UD9658,W2025,2025-06-28,3,6,469,24.9,1,true,2025-06-23,6
UD9659,W2025,2025-06-29,2,5,266,25.3,1,true,2025-06-23,0
UD9660,W2025,2025-06-30,4,15,935,25.6,2,false,2025-06-30,1
UD9661,W2026,2025-06-01,0,2,86,9.6,0,true,2025-05-26,0
UD9662,W2026,2025-06-02,0,4,136,9.9,1,false,2025-06-02,1
UD9663,W2026,2025-06-03,0,4,159,9.6,1,false,2025-06-02,2
UD9664,W2026,2025-06-04,0,4,105,9.7,1,false,2025-06-02,3
UD9665,W2026,2025-06-05,1,7,216,10.2,2,false,2025-06-02,4
UD9666,W2026,2025-06-06,0,4,140,9.6,1,false,2025-06-02,5
UD9667,W2026,2025-06-07,1,4,121,10.5,1,true,2025-06-02,6
UD9668,W2026,2025-06-08,2,6,262,9.9,1,true,2025-06-02,0
UD9669,W2026,2025-06-09,0,4,137,9.9,1,false,2025-06-09,1
UD9670,W2026,2025-06-10,0,4,98,9.7,1,false,2025-06-09,2
UD9671,W2026,2025-06-11,2,12,412,10.1,2,false,2025-06-09,3
UD9672,W2026,2025-06-12,0,4,125,11.4,1,false,2025-06-09,4
UD9673,W2026,2025-06-13,2,10,416,10.7,1,false,2025-06-09,5
UD9674,W2026,2025-06-14,0,2,57,11.1,0,true,2025-06-09,6
UD9675,W2026,2025-06-15,1,4,177,10.6,1,true,2025-06-09,0
UD9676,W2026,2025-06-16,1,7,210,10.0,1,false,2025-06-16,1
UD9677,W2026,2025-06-17,0,4,142,11.8,0,false,2025-06-16,2
UD9678,W2026,2025-06-18,1,8,316,11.3,1,false,2025-06-16,3
UD9679,W2026,2025-06-19,0,4,167,12.8,1,false,2025-06-16,4
UD9680,W2026,2025-06-20,0,4,156,12.3,1,false,2025-06-16,5
UD9681,W2026,2025-06-21,1,4,127,12.0,1,true,2025-06-16,6
UD9682,W2026,2025-06-22,1,4,131,11.3,1,true,2025-06-16,0
UD9683,W2026,2025-06-23,0,4,101,12.6,1,false,2025-06-23,1
UD9684,W2026,2025-06-24,0,4,131,13.1,1,false,2025-06-23,2
UD9685,W2026,2025-06-25,1,9,272,10.6,1,false,2025-06-23,3
UD9686,W2026,2025-06-26,0,4,169,13.8,1,false,2025-06-23,4
UD9687,W2026,2025-06-27,1,7,327,14.1,1,false,2025-06-23,5
UD9688,W2026,2025-06-28,1,4,190,13.9,1,true,2025-06-23,6
UD9689,W2026,2025-06-29,0,2,68,11.9,1,true,2025-06-23,0
UD9690,W2026,2025-06-30,2,12,570,11.6,3,false,2025-06-30,1
UD9691,W2027,2025-06-01,1,6,303,17.0,1,true,2025-05-26,0
UD9692,W2027,2025-06-02,2,12,829,17.3,2,false,2025-06-02,1
UD9693,W2027,2025-06-03,2,14,609,17.6,4,false,2025-06-02,2
UD9694,W2027,2025-06-04,1,11,463,17.7,2,false,2025-06-02,3
UD9695,W2027,2025-06-05,2,15,743,17.1,2,false,2025-06-02,4
UD9696,W2027,2025-06-06,1,10,498,17.1,2,false,2025-06-02,5
UD9697,W2027,2025-06-07,1,5,265,17.5,1,true,2025-06-02,6
UD9698,W2027,2025-06-08,2,6,428,17.8,1,true,2025-06-02,0
UD9699,W2027,2025-06-09,1,10,595,18.4,2,false,2025-06-09,1
UD9700,W2027,2025-06-10,1,11,618,17.7,1,false,2025-06-09,2
UD9701,W2027,2025-06-11,1,11,470,18.4,2,false,2025-06-09,3
UD9702,W2027,2025-06-12,1,11,690,17.9,2,false,2025-06-09,4
UD9703,W2027,2025-06-13,2,13,706,19.4,2,false,2025-06-09,5
UD9704,W2027,2025-06-14,1,6,265,19.6,1,true,2025-06-09,6
UD9705,W2027,2025-06-15,1,6,385,18.6,1,true,2025-06-09,0
UD9706,W2027,2025-06-16,1,10,456,17.8,2,false,2025-06-16,1
