account_id,account_name,industry,segment,region,billing_country,usage_date,workspace_days_reporting,active_users,projects_run,api_calls,alerts_sent,max_storage_gb,avg_storage_gb
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-04,4,7,74,3338,13,56.1,40.1
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-09,4,8,72,4131,16,57.6,41.05
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-06,3,10,65,4209,13,64.3,56.46666666666666
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-15,3,7,30,1730,7,64.8,57.26666666666667
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-02,1,5,17,908,3,13.4,13.4
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-10,3,6,40,2314,9,34.2,21.7
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-20,3,10,49,2918,11,36.6,23.433333333333334
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-10,3,11,72,4266,18,67.4,42.96666666666667
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-20,3,13,76,4246,13,69.2,44.76666666666667
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-07,2,6,15,1130,4,18.4,18.299999999999997
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-10,3,9,54,3205,9,31.6,30.066666666666666
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-20,3,10,56,3033,10,31.0,30.166666666666668
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-17,1,6,29,1589,5,25.5,25.5
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-03,2,10,47,2783,10,39.3,30.4
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-01,3,3,17,1060,4,32.0,27.2
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-08,3,6,21,1205,3,32.8,28.066666666666666
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-14,3,6,20,1115,4,34.1,29.099999999999998
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-02,3,7,41,1920,9,31.3,25.600000000000005
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-13,4,13,90,4348,17,65.2,53.55
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-23,4,11,75,4310,15,68.1,55.925
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-16,2,6,35,2429,5,43.8,31.7
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-21,2,8,21,1305,5,44.5,32.95
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-25,2,7,38,2425,7,42.5,32.5
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-10,3,5,43,2409,7,27.8,23.066666666666666
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-20,3,6,41,1861,7,28.1,24.333333333333332
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-01,2,2,10,498,2,30.8,21.5
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-08,2,2,10,462,2,32.0,23.25
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-14,2,1,10,543,2,32.8,23.7
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-06,2,7,37,2555,7,41.2,38.25
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-15,2,3,13,790,2,42.7,39.650000000000006
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-12,1,4,19,965,4,19.3,19.3
A1086,River Labs,software,smb,EMEA,FR,2025-06-05,1,3,11,735,2,22.9,22.9
A1086,River Labs,software,smb,EMEA,FR,2025-06-28,1,2,5,374,1,25.8,25.8
A1086,River Labs,software,smb,EMEA,FR,2025-06-29,1,2,5,253,1,24.7,24.7
A1086,River Labs,software,smb,EMEA,FR,2025-06-30,1,3,13,841,4,28.2,28.2
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-03,2,9,44,2669,9,32.8,28.049999999999997
A1090,Vertex Labs,energy,smb,NA,US,2025-06-04,1,2,11,536,1,19.8,19.8
A1090,Vertex Labs,energy,smb,NA,US,2025-06-09,1,3,15,890,3,20.7,20.7
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-05,3,5,38,2772,7,27.5,24.666666666666668
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-28,3,3,16,1079,3,31.3,27.766666666666666
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-29,3,3,17,935,3,32.6,28.400000000000002
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-30,3,4,33,1777,6,32.5,28.866666666666664
A1002,Summit Foods,media,mid_market,NA,US,2025-06-04,3,9,58,3083,7,31.2,24.233333333333334
A1002,Summit Foods,media,mid_market,NA,US,2025-06-09,3,7,40,2401,7,32.0,24.866666666666664
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-17,3,9,66,4132,14,57.6,49.800000000000004
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-16,2,4,28,1513,5,28.6,25.0
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-21,2,3,14,710,3,27.9,24.549999999999997
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-25,2,3,24,1266,5,28.8,25.25
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-12,1,1,8,459,1,21.3,21.3
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-13,3,9,45,2659,11,22.2,20.833333333333332
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-23,3,7,41,2495,8,23.4,22.3
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-10,2,6,30,1886,6,24.1,22.200000000000003
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-20,2,7,36,1880,7,25.1,23.35
A1010,Orchid Foods,education,smb,NA,CA,2025-06-12,1,5,20,1468,3,24.3,24.3
A1011,Vertex Energy,software,smb,NA,CA,2025-06-06,1,5,18,1038,3,23.6,23.6
A1011,Vertex Energy,software,smb,NA,CA,2025-06-15,1,3,8,572,2,25.6,25.6
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-11,2,6,31,1808,6,24.5,17.3
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-19,2,4,21,925,5,25.5,19.15
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-24,4,13,91,5372,15,64.4,52.45
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-17,2,1,11,564,3,15.0,12.05
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-10,1,3,15,692,3,20.1,20.1
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-20,1,2,10,705,2,20.3,20.3
A1021,Apex Logistics,software,smb,NA,US,2025-06-03,1,3,12,868,3,20.2,20.2
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-11,2,1,13,490,2,13.8,12.9
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-19,2,2,13,813,3,16.2,14.5
A1023,Atlas Systems,education,smb,NA,CA,2025-06-02,1,6,21,1058,4,11.7,11.7
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-11,2,4,22,1129,6,17.1,16.65
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-19,2,3,18,1025,4,18.0,17.7
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-02,1,4,16,1217,3,21.7,21.7
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-06,1,5,20,1530,5,11.5,11.5
A1026,Pioneer Capital,education,smb,NA,CA,2025-06-15,1,2,5,398,1,13.3,13.3
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-04,2,4,25,1285,4,18.3,15.850000000000001
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-09,2,4,19,1136,4,18.7,16.15
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-03,2,5,37,1880,8,29.3,25.85
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-01,4,7,38,2215,6,43.3,38.125
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-08,4,9,38,2191,7,44.3,39.02499999999999
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-14,4,6,34,2222,6,44.6,39.8
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-07,3,5,19,1203,3,37.1,30.133333333333336
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-11,2,10,46,2656,9,35.3,28.15
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-19,2,12,53,3498,12,35.7,29.75
A1034,Helio Partners,travel,smb,NA,CA,2025-06-01,2,3,8,427,1,15.5,14.0
A1034,Helio Partners,travel,smb,NA,CA,2025-06-08,2,2,6,303,1,16.1,14.600000000000001
A1034,Helio Partners,travel,smb,NA,CA,2025-06-14,2,3,8,581,1,17.0,15.45
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-06,3,6,40,2381,9,37.1,27.066666666666666
A1035,Bright Retail,retail,mid_market,EMEA,UK,2025-06-15,3,4,20,1076,5,39.4,28.399999999999995
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-24,4,9,78,3502,18,63.7,46.47500000000001
A1038,River Systems,logistics,smb,APAC,AU,2025-06-07,2,2,7,378,2,22.2,21.95
A1039,Nova Group,media,smb,EMEA,FR,2025-06-01,1,3,8,444,2,17.8,17.8
A1039,Nova Group,media,smb,EMEA,FR,2025-06-08,1,2,6,327,2,19.3,19.3
A1039,Nova Group,media,smb,EMEA,FR,2025-06-14,1,4,8,415,2,20.6,20.6
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-07,3,4,19,879,4,37.2,28.633333333333336
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-06,3,8,45,2021,7,31.5,23.400000000000002
A1041,Cedar Logistics,media,mid_market,EMEA,NL,2025-06-15,3,4,17,894,4,32.7,24.600000000000005
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-24,3,8,50,2396,9,34.7,28.3
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-24,4,10,80,4326,15,51.6,45.05
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-05,1,2,12,693,2,11.9,11.9
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-28,1,3,8,531,1,15.9,15.9
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-29,1,2,5,346,1,14.3,14.3
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-30,1,2,9,669,1,16.3,16.3
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-05,4,12,80,4143,15,64.4,50.925
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-28,4,8,38,2122,6,69.2,53.949999999999996
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-29,4,7,36,2012,7,70.5,55.349999999999994
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-30,4,13,81,5167,22,68.8,55.1
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-04,1,3,16,1098,2,12.2,12.2
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-09,1,2,11,631,2,14.0,14.0
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-10,3,13,85,5087,15,65.7,53.53333333333334
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-20,3,14,73,3928,12,68.0,55.13333333333333
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-01,3,8,34,1912,9,51.6,39.56666666666667
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-08,3,10,37,2383,6,52.5,40.833333333333336
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-14,3,4,25,1683,5,53.6,40.833333333333336
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-10,3,15,87,5109,19,68.0,58.23333333333333
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-20,3,15,77,4330,17,67.3,59.43333333333333
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-04,2,3,19,1009,3,16.6,15.55
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-09,2,1,11,477,2,16.5,15.85
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-06,1,2,11,615,3,23.0,23.0
A1051,Lighthouse Systems,media,smb,EMEA,UK,2025-06-15,1,1,4,209,1,24.3,24.3
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-17,2,8,43,2185,10,34.4,29.049999999999997
A1053,Bright Health,media,mid_market,NA,CA,2025-06-01,3,5,19,1085,6,39.0,36.5
A1053,Bright Health,media,mid_market,NA,CA,2025-06-08,3,3,15,941,3,39.6,37.4
A1053,Bright Health,media,mid_market,NA,CA,2025-06-14,3,3,15,873,3,40.7,37.9
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-12,3,8,46,2971,7,41.2,37.7
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-16,2,5,30,1604,4,30.3,26.35
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-21,2,4,14,756,3,31.4,27.15
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-25,2,3,26,1173,4,31.8,28.15
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-13,3,7,40,2351,9,41.2,38.76666666666667
A1056,Delta Global,retail,mid_market,APAC,AU,2025-06-23,3,9,43,3021,9,43.0,40.233333333333334
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-16,4,10,72,3883,14,54.9,41.825
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-21,4,4,30,1375,8,55.5,42.650000000000006
A1057,Harbor Partners,education,enterprise,APAC,NZ,2025-06-25,4,10,85,4016,13,56.6,43.3
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-13,2,6,30,2209,6,22.7,20.2
A1058,Evergreen Analytics,travel,smb,EMEA,UK,2025-06-23,2,4,20,883,4,24.1,21.75
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-05,2,5,33,1664,8,37.4,28.6
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-28,2,1,9,378,2,42.7,32.650000000000006
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-29,2,5,15,780,3,40.6,31.25
A1059,Evergreen Partners,education,mid_market,NA,CA,2025-06-30,2,5,32,1617,6,42.1,33.55
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-06,2,6,32,2061,6,26.9,18.799999999999997
A1060,Cedar Foods,healthcare,mid_market,NA,CA,2025-06-15,2,3,13,719,3,28.9,20.5
A1061,Atlas Capital,travel,enterprise,EMEA,FR,2025-06-02,3,10,63,2664,11,42.9,36.666666666666664
A1062,Delta Manufacturing,travel,enterprise,EMEA,NL,2025-06-07,3,8,29,1715,7,57.1,46.6
A1063,Maple Global,education,smb,NA,CA,2025-06-24,1,1,8,458,1,22.7,22.7
A1064,Atlas Health,education,smb,NA,US,2025-06-04,1,2,10,535,2,22.7,22.7
A1064,Atlas Health,education,smb,NA,US,2025-06-09,1,3,11,633,3,24.4,24.4
A1066,Pacific Capital,manufacturing,mid_market,APAC,NZ,2025-06-24,2,9,44,3086,9,41.7,40.45
A1067,Maple Energy,healthcare,mid_market,NA,CA,2025-06-02,2,2,21,972,4,28.8,25.450000000000003
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-01,4,7,37,1913,8,56.6,39.675
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-08,4,6,35,1940,6,57.3,40.525
A1068,Helio Health,manufacturing,enterprise,APAC,SG,2025-06-14,4,4,32,1557,7,57.7,41.6
A1069,Bright Foods,manufacturing,enterprise,NA,CA,2025-06-12,3,13,78,5159,14,64.8,57.46666666666667
A1070,Helio Manufacturing,manufacturing,smb,APAC,NZ,2025-06-07,1,2,6,429,1,14.9,14.9
A1071,Evergreen Group,education,mid_market,NA,CA,2025-06-17,3,6,45,2215,10,35.3,23.0
A1072,Summit Ventures,software,enterprise,NA,US,2025-06-17,3,13,89,5298,17,68.5,43.833333333333336
A1073,Silver Holdings,travel,mid_market,EMEA,DE,2025-06-02,2,9,43,2274,9,18.2,17.6
A1074,Granite Analytics,retail,mid_market,NA,CA,2025-06-17,3,9,50,3337,9,31.6,30.73333333333333
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-10,1,6,24,1683,4,23.0,23.0
A1075,Cedar Labs,software,smb,EMEA,UK,2025-06-20,1,7,30,1431,6,25.0,25.0
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-16,2,9,41,2366,8,40.5,31.95
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-21,2,8,22,1391,3,42.0,32.9
A1076,Atlas Solutions,financial_services,mid_market,EMEA,UK,2025-06-25,2,10,53,3011,10,42.5,33.6
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-04,3,5,41,2309,7,33.0,28.166666666666668
A1077,Evergreen Foods,travel,mid_market,NA,CA,2025-06-09,3,6,35,2012,7,32.7,28.400000000000002
A1078,Beacon Foods,software,mid_market,EMEA,FR,2025-06-07,3,5,18,1020,3,33.4,26.766666666666666
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-18,4,12,85,5356,15,67.0,55.225
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-22,4,7,37,2088,8,67.2,55.150000000000006
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-26,4,11,81,4135,18,68.0,55.8
A1079,Nova Foods,education,enterprise,EMEA,FR,2025-06-27,4,13,81,3941,19,67.0,55.599999999999994
A1080,Beacon Global,financial_services,mid_market,EMEA,NL,2025-06-03,2,11,50,2685,11,40.7,29.650000000000002
A1081,River Collective,financial_services,mid_market,NA,CA,2025-06-17,3,5,44,2040,11,29.4,24.23333333333333
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-04,2,2,23,1113,5,31.2,21.85
A1083,Falcon Works,education,mid_market,NA,CA,2025-06-09,2,4,26,1169,6,32.0,22.85
A1084,Silver Foods,manufacturing,mid_market,NA,CA,2025-06-12,2,6,31,1882,5,42.0,39.5
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-06,1,3,12,705,3,17.7,17.7
A1085,Sierra Capital,financial_services,smb,NA,US,2025-06-15,1,1,4,282,1,18.9,18.9
A1086,River Labs,software,smb,EMEA,FR,2025-06-11,1,1,7,447,2,23.2,23.2
A1086,River Labs,software,smb,EMEA,FR,2025-06-19,1,3,11,588,3,24.6,24.6
A1088,Cedar Partners,energy,smb,APAC,NZ,2025-06-24,1,3,15,767,4,16.9,16.9
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-16,2,10,46,2916,10,33.2,28.400000000000002
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-21,2,6,17,998,4,34.1,30.6
A1089,Beacon Network,healthcare,mid_market,NA,US,2025-06-25,2,8,42,2775,8,36.8,31.95
A1090,Vertex Labs,energy,smb,NA,US,2025-06-01,1,2,6,433,1,19.1,19.1
A1090,Vertex Labs,energy,smb,NA,US,2025-06-08,1,2,5,268,1,20.2,20.2
A1090,Vertex Labs,energy,smb,NA,US,2025-06-14,1,3,7,467,1,20.8,20.8
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-18,3,4,38,1968,8,31.0,27.5
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-22,3,3,16,817,4,30.9,27.333333333333332
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-26,3,5,35,2167,7,31.7,28.066666666666663
A1001,Helio Systems,healthcare,mid_market,EMEA,NL,2025-06-27,3,7,44,2761,9,30.6,27.200000000000003
A1002,Summit Foods,media,mid_market,NA,US,2025-06-02,3,8,39,2495,9,31.0,23.900000000000002
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-06,2,9,47,3083,7,59.4,50.0
A1003,Nova Ventures,manufacturing,enterprise,NA,US,2025-06-15,2,5,20,1110,4,61.1,51.900000000000006
A1005,Pacific Labs,manufacturing,enterprise,EMEA,UK,2025-06-03,3,9,71,3676,13,56.1,48.26666666666667
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-10,2,3,25,1706,4,28.1,24.15
A1006,Helio Works,education,mid_market,EMEA,UK,2025-06-20,2,2,19,1047,4,30.5,26.25
A1007,Silver Systems,energy,smb,EMEA,FR,2025-06-24,1,2,11,799,2,22.7,22.7
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-11,3,9,52,3329,12,21.1,19.666666666666668
A1008,Pacific Works,software,mid_market,EMEA,UK,2025-06-19,3,9,48,2930,8,22.3,20.7
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-16,2,10,43,2496,6,25.4,22.95
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-21,2,4,14,741,3,26.1,23.75
A1009,Summit Group,financial_services,mid_market,NA,US,2025-06-25,2,6,38,2341,7,26.3,23.6
A1010,Orchid Foods,education,smb,NA,CA,2025-06-24,1,5,23,1091,3,27.0,27.0
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-13,2,4,21,1228,2,24.3,17.5
A1012,Cedar Ventures,retail,smb,APAC,JP,2025-06-23,2,5,21,1082,4,26.3,19.45
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-06,3,3,30,1435,7,24.5,21.5
A1013,River Foods,manufacturing,mid_market,NA,US,2025-06-15,3,3,17,1091,3,24.6,22.400000000000002
A1016,BluePeak Capital,energy,enterprise,EMEA,DE,2025-06-12,4,16,90,5562,17,63.5,50.525
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-06,2,4,23,1120,5,30.1,29.9
A1017,Summit Analytics,financial_services,mid_market,EMEA,UK,2025-06-15,2,4,14,882,2,30.8,30.8
A1019,Sierra Systems,education,smb,APAC,JP,2025-06-03,2,2,17,886,4,14.3,10.75
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-16,1,3,13,886,3,20.6,20.6
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-21,1,1,4,200,1,19.9,19.9
A1020,Pioneer Network,travel,smb,EMEA,FR,2025-06-25,1,3,14,768,3,21.3,21.3
A1021,Apex Logistics,software,smb,NA,US,2025-06-17,1,5,24,1738,4,21.8,21.8
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-13,2,3,18,987,4,14.9,13.25
A1022,Summit Collective,retail,smb,APAC,NZ,2025-06-23,2,1,12,526,3,16.6,15.600000000000001
A1023,Atlas Systems,education,smb,NA,CA,2025-06-04,1,5,19,1141,4,11.8,11.8
A1023,Atlas Systems,education,smb,NA,CA,2025-06-09,1,5,22,1301,4,12.7,12.7
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-13,2,2,15,887,3,18.4,17.1
A1024,Sierra Group,manufacturing,smb,NA,CA,2025-06-23,2,4,20,1032,6,19.7,19.299999999999997
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-04,1,2,11,782,2,22.0,22.0
A1025,Bright Capital,education,smb,EMEA,UK,2025-06-09,1,5,16,885,3,22.3,22.3
A1027,BluePeak Health,retail,smb,APAC,SG,2025-06-02,2,5,19,1064,4,17.9,15.25
A1028,Apex Energy,energy,mid_market,APAC,SG,2025-06-17,2,7,35,1456,6,30.2,27.45
A1030,Northwind Analytics,financial_services,enterprise,EMEA,UK,2025-06-07,4,5,33,1854,6,43.5,39.025
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-01,3,3,16,781,4,36.7,29.566666666666666
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-08,3,4,16,942,3,36.6,29.766666666666666
A1031,Helio Holdings,healthcare,mid_market,APAC,AU,2025-06-14,3,4,17,1124,3,38.0,31.0
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-13,2,9,43,2119,6,34.5,28.2
A1033,Lighthouse Global,logistics,mid_market,NA,CA,2025-06-23,2,11,40,2727,8,37.2,29.85
A1034,Helio Partners,travel,smb,NA,CA,2025-06-07,2,3,9,530,2,16.5,14.8
A1037,Lighthouse Network,media,enterprise,EMEA,UK,2025-06-12,4,9,74,3447,16,63.5,45.87500000000001
A1038,River Systems,logistics,smb,APAC,AU,2025-06-01,2,2,8,551,2,22.0,21.8
A1038,River Systems,logistics,smb,APAC,AU,2025-06-08,2,3,10,637,2,21.9,21.7
A1038,River Systems,logistics,smb,APAC,AU,2025-06-14,2,2,8,476,2,23.7,22.85
A1039,Nova Group,media,smb,EMEA,FR,2025-06-07,1,3,7,516,1,18.8,18.8
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-01,3,3,18,1055,4,36.6,27.766666666666666
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-08,3,4,18,858,3,37.2,29.0
A1040,Harbor Collective,healthcare,mid_market,APAC,SG,2025-06-14,3,4,18,787,4,37.7,29.26666666666667
A1042,Northwind Labs,manufacturing,mid_market,APAC,AU,2025-06-12,3,7,41,2490,8,32.6,25.866666666666664
A1043,Lighthouse Works,financial_services,enterprise,APAC,SG,2025-06-12,4,11,81,4449,19,50.4,43.75
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-18,1,5,24,1722,4,15.0,15.0
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-22,1,2,6,329,1,14.2,14.2
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-26,1,5,17,1305,4,16.4,16.4
A1044,Summit Holdings,software,smb,EMEA,NL,2025-06-27,1,4,19,976,4,16.4,16.4
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-18,4,15,106,6207,26,67.0,52.75
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-22,4,7,35,1975,7,68.2,53.525
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-26,4,12,77,4118,15,68.2,54.6
A1045,Nova Holdings,manufacturing,enterprise,NA,CA,2025-06-27,4,9,68,3868,11,69.0,54.05
A1046,Pioneer Solutions,education,smb,NA,CA,2025-06-02,1,4,20,1188,2,12.1,12.1
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-16,3,13,82,4340,17,67.6,54.9
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-21,3,5,27,1344,4,67.2,54.96666666666666
A1047,Orchid Global,healthcare,enterprise,APAC,AU,2025-06-25,3,13,84,3539,17,69.5,56.53333333333333
A1048,Orchid Capital,financial_services,enterprise,APAC,NZ,2025-06-07,3,9,31,1979,6,53.7,41.06666666666667
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-16,3,15,78,4032,16,68.7,59.56666666666667
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-21,3,7,32,1841,6,69.2,60.133333333333326
A1049,Northwind Network,energy,enterprise,NA,CA,2025-06-25,3,15,88,5751,19,69.3,60.46666666666666
A1050,Cedar Energy,software,smb,APAC,JP,2025-06-02,2,2,15,596,3,15.7,15.1
A1052,Sierra Labs,software,mid_market,APAC,NZ,2025-06-03,2,8,39,2407,7,32.1,27.05
A1053,Bright Health,media,mid_market,NA,CA,2025-06-07,3,3,16,875,4,39.9,37.199999999999996
A1054,Granite Labs,manufacturing,mid_market,APAC,NZ,2025-06-24,3,11,64,3259,11,43.4,38.86666666666667
A1055,Pioneer Systems,travel,mid_market,EMEA,FR,2025-06-10,2,5,33,1551,4,28.8,25.3
